Rank,Release_Date,Movie_Title,USD_Production_Budget,USD_Worldwide_Gross,USD_Domestic_Gross
636,9/6/2006,Cars,"$70,000,000","$461,651,246","$244,082,982"
3359,9/6/2006,A Prairie Home Companion,"$10,000,000","$26,716,191","$20,342,852"
727,9/8/2006,World Trade Center,"$65,000,000","$163,295,654","$70,278,893"
863,9/15/2006,The Black Dahlia,"$60,000,000","$49,238,525","$22,672,813"
1780,9/15/2006,Gridiron Gang,"$30,000,000","$41,457,834","$38,432,823"
4446,9/15/2006,Artie Lange's Beer League,"$2,800,000","$475,000","$475,000"
4929,9/15/2006,Jimmy and Judy,"$1,000,000",$0,$0
869,9/22/2006,Flyboys,"$60,000,000","$14,816,379","$13,090,630"
963,9/22/2006,All the King's Men,"$55,000,000","$9,521,458","$7,221,458"
1629,9/22/2006,Bandidas,"$35,000,000","$19,282,590",$0
2647,9/22/2006,Renaissance,"$18,000,000","$2,401,413","$70,644"
3245,9/22/2006,Jackass: Number Two,"$11,000,000","$85,278,712","$72,778,712"
3867,9/22/2006,La science des rêves,"$6,000,000","$15,137,932","$4,670,644"
4326,9/22/2006,Feast,"$3,200,000","$690,872","$56,131"
3847,9/27/2006,The Last King of Scotland,"$6,000,000","$49,155,371","$17,606,684"
454,9/29/2006,Open Season,"$85,000,000","$191,932,158","$85,105,259"
661,9/29/2006,The Guardian,"$70,000,000","$94,973,540","$55,011,732"
2414,9/29/2006,School for Scoundrels,"$20,000,000","$17,807,569","$17,807,569"
5296,9/29/2006,Facing the Giants,"$100,000","$10,243,159","$10,178,331"
2810,9/30/2006,The Queen,"$15,000,000","$128,885,873","$56,441,711"
517,10/2/2006,The Pink Panther,"$80,000,000","$158,926,474","$82,226,474"
1040,10/2/2006,Curious George,"$50,000,000","$71,052,604","$58,640,119"
1051,10/2/2006,Firewall,"$50,000,000","$82,751,189","$48,751,189"
2037,10/2/2006,Final Destination 3,"$25,000,000","$112,798,051","$54,098,051"
4613,10/2/2006,London,"$2,000,000","$12,667","$12,667"
813,10/3/2006,The Shaggy Dog,"$60,000,000","$87,123,569","$61,123,569"
1022,10/3/2006,Failure to Launch,"$50,000,000","$128,402,901","$88,715,192"
2681,10/3/2006,The Hills Have Eyes,"$17,000,000","$70,355,813","$41,778,863"
1614,10/11/2006,A Good Year,"$35,000,000","$42,064,105","$7,459,300"
1775,10/11/2006,Stranger Than Fiction,"$30,000,000","$53,572,822","$40,435,190"
2715,10/11/2006,FUR: An Imaginary Portrait of Diane Arbus,"$16,800,000","$2,281,089","$223,202"
3280,10/11/2006,Copying Beethoven,"$11,000,000","$6,586,324","$355,968"
3889,10/11/2006,Come Early Morning,"$6,000,000","$119,452","$119,452"
4573,10/11/2006,Harsh Times,"$2,000,000","$6,225,304","$3,337,931"
1427,10/13/2006,Alex Rider: Operation Stormbreaker,"$40,000,000","$20,722,450","$659,210"
2353,10/13/2006,The Grudge 2,"$20,000,000","$70,743,839","$39,143,839"
2358,10/13/2006,Man of the Year,"$20,000,000","$41,342,180","$37,442,180"
2436,10/13/2006,One Night with the King,"$20,000,000","$13,725,032","$13,395,961"
2864,10/13/2006,The Marine,"$15,000,000","$22,165,608","$18,844,784"
3086,10/13/2006,Infamous,"$13,000,000","$2,613,717","$1,151,330"
4103,10/13/2006,Driving Lessons,"$4,700,000","$239,962","$239,962"
5148,10/18/2006,51 Birch Street,"$350,000","$84,689","$84,689"
983,10/20/2006,Flags of Our Fathers,"$53,000,000","$63,657,941","$33,602,376"
1333,10/20/2006,The Prestige,"$40,000,000","$104,407,366","$53,089,891"
1396,10/20/2006,Marie Antoinette,"$40,000,000","$60,862,471","$15,962,471"
2859,10/20/2006,Flicka,"$15,000,000","$21,896,367","$21,000,147"
3187,10/20/2006,Running With Scissors,"$12,000,000","$8,706,701","$6,860,000"
2367,10/27/2006,Babel,"$20,000,000","$132,121,212","$34,302,837"
3003,10/27/2006,Catch a Fire,"$14,000,000","$5,782,198","$4,299,773"
3307,10/27/2006,Saw III,"$10,000,000","$163,876,815","$80,238,724"
1602,11/8/2006,Zoom,"$35,000,000","$12,506,188","$11,989,328"
2305,11/8/2006,Pulse,"$20,500,000","$30,241,435","$20,264,436"
3133,11/8/2006,Step Up,"$12,000,000","$110,989,157","$65,328,121"
3289,11/8/2006,Kabhi Alvida Naa Kehna,"$10,750,000","$32,575,443","$3,275,443"
4256,11/8/2006,Casa de Areia,"$3,750,000","$1,178,175","$539,285"
5012,11/8/2006,Half Nelson,"$700,000","$4,911,725","$2,697,938"
5114,11/8/2006,Conversations with Other Women,"$450,000","$1,297,745","$379,418"
323,11/17/2006,Casino Royale,"$102,000,000","$594,420,283","$167,365,000"
440,11/17/2006,Happy Feet,"$85,000,000","$385,000,317","$198,000,317"
2994,11/17/2006,Bobby,"$14,000,000","$20,597,806","$11,242,801"
3190,11/17/2006,For Your Consideration,"$12,000,000","$5,549,923","$5,549,923"
4196,11/17/2006,Let's Go to Prison,"$4,000,000","$4,630,045","$4,630,045"
4261,11/21/2006,The History Boys,"$3,700,000","$13,447,998","$2,730,296"
526,11/22/2006,Déjà Vu,"$80,000,000","$181,038,616","$64,038,616"
999,11/22/2006,Deck the Halls,"$51,000,000","$46,815,807","$35,093,569"
1609,11/22/2006,The Fountain,"$35,000,000","$15,461,638","$10,144,010"
3555,11/22/2006,Opal Dreams,"$9,000,000","$14,443","$14,443"
3592,11/24/2006,Kurtlar vadisi - Irak,"$8,300,000","$24,906,717",$0
5168,12/4/2006,Sisters in Law,"$300,000","$33,312","$33,312"
124,12/5/2006,Poseidon,"$160,000,000","$181,674,817","$60,674,817"
1654,12/5/2006,Goal! The Dream Begins,"$33,000,000","$27,610,873","$4,283,255"
1916,12/5/2006,Just My Luck,"$28,000,000","$38,159,905","$17,326,650"
3773,12/5/2006,Wah-Wah,"$7,000,000","$463,039","$234,750"
4037,12/5/2006,Keeping Up with the Steins,"$5,000,000","$4,414,753","$4,339,241"
4824,12/5/2006,Dead Man's Shoes,"$1,125,000","$414,736","$6,408"
345,12/15/2006,Eragon,"$100,000,000","$249,488,115","$75,030,163"
479,12/15/2006,Charlotte's Web,"$82,500,000","$143,985,708","$82,985,708"
587,12/15/2006,Dreamgirls,"$75,000,000","$155,708,695","$103,365,956"
910,12/15/2006,The Pursuit of Happyness,"$55,000,000","$307,325,633","$162,586,036"
1689,12/15/2006,The Good German,"$32,000,000","$1,308,696","$1,308,696"
2557,12/15/2006,Indigènes,"$18,900,000","$26,063,572","$320,700"
2167,12/20/2006,Rocky Balboa,"$24,000,000","$156,229,050","$70,269,899"
2524,12/20/2006,The Painted Veil,"$19,400,000","$15,118,795","$8,060,487"
3066,12/20/2006,Letters from Iwo Jima,"$13,000,000","$67,867,998","$13,756,082"
1226,12/21/2006,Man cheng jin dai huang jin jia,"$45,000,000","$76,904,429","$6,566,773"
3872,12/21/2006,Venus,"$6,000,000","$7,818,479","$3,347,411"
283,12/22/2006,Night at the Museum,"$110,000,000","$579,446,407","$250,863,268"
736,12/22/2006,We Are Marshall,"$65,000,000","$43,545,364","$43,545,364"
570,12/25/2006,Children of Men,"$76,000,000","$69,845,011","$35,552,383"
1934,12/25/2006,Notes on a Scandal,"$27,500,000","$50,578,411","$17,510,118"
757,12/27/2006,Perfume: The Story of a Murderer,"$63,700,000","$133,603,463","$2,223,293"
1847,12/29/2006,Miss Potter,"$30,000,000","$35,891,257","$3,005,605"
2735,12/29/2006,El Laberinto del Fauno,"$16,000,000","$87,041,569","$37,634,615"
4315,12/29/2006,The Dead Girl,"$3,300,000","$19,875","$19,875"
1270,12/31/2006,Les Bronzés 3: amis pour la vie,"$42,000,000","$83,833,602",$0
1964,12/31/2006,The Magic Flute,"$27,000,000",$0,$0
4926,12/31/2006,Loving Annabelle,"$1,000,000","$5,382",$0
5085,12/31/2006,Fengkuang de Shitou,"$500,000","$3,000,000",$0
1928,1/6/2007,Knocked Up,"$27,500,000","$219,265,952","$148,761,765"
3541,1/6/2007,Gracie,"$9,000,000","$3,922,043","$2,956,339"
4950,1/6/2007,And Then Came Love,"$989,000","$8,158","$8,158"
4915,1/17/2007,Alone with Her,"$1,000,000","$844,377","$10,787"
2351,1/26/2007,Epic Movie,"$20,000,000","$86,858,578","$39,739,367"
2684,1/26/2007,Smokin' Aces,"$17,000,000","$57,263,440","$35,662,731"
2915,1/26/2007,Blood and Chocolate,"$15,000,000","$6,551,310","$3,526,588"
4078,1/30/2007,Farce of the Penguins,"$5,000,000",$0,$0
1438,2/2/2007,Because I Said So,"$39,000,000","$69,538,833","$42,674,040"
2737,2/2/2007,The Messengers,"$16,000,000","$53,774,833","$35,374,833"
3486,2/2/2007,Partition,"$10,000,000",$0,$0
3760,2/2/2007,Factory Girl,"$7,000,000","$1,661,464","$1,661,464"
471,2/3/2007,Zodiac,"$85,000,000","$83,080,084","$33,080,084"
776,2/3/2007,Wild Hogs,"$60,000,000","$253,555,383","$168,213,584"
2892,2/3/2007,Black Snake Moan,"$15,000,000","$10,951,153","$9,396,870"
4709,2/5/2007,Waitress,"$1,500,000","$22,217,183","$19,097,550"
133,2/7/2007,Transformers,"$151,000,000","$708,272,592","$319,246,193"
159,2/11/2007,Bee Movie,"$150,000,000","$287,594,577","$126,631,277"
334,2/11/2007,American Gangster,"$100,000,000","$267,985,456","$130,164,645"
1958,2/11/2007,The Martian Child,"$27,000,000","$9,352,089","$7,500,310"
1339,2/14/2007,Music and Lyrics,"$40,000,000","$146,300,356","$50,572,589"
259,2/16/2007,Ghost Rider,"$120,000,000","$229,545,589","$115,802,596"
2020,2/16/2007,Bridge to Terabithia,"$25,000,000","$137,984,788","$82,234,139"
1675,2/23/2007,The Number 23,"$32,000,000","$77,593,167","$35,193,167"
3068,2/23/2007,The Astronaut Farmer,"$13,000,000","$11,141,213","$11,003,643"
3360,2/23/2007,Reno 911!: Miami,"$10,000,000","$21,851,362","$20,342,161"
1547,3/7/2007,License to Wed,"$35,000,000","$70,187,088","$43,799,818"
213,3/8/2007,The Bourne Ultimatum,"$130,000,000","$442,161,562","$227,471,070"
2112,3/8/2007,Hot Rod,"$25,000,000","$14,334,401","$13,938,332"
2720,3/8/2007,Becoming Jane,"$16,500,000","$39,380,876","$18,663,911"
3947,3/8/2007,The Ten,"$5,250,000","$786,677","$769,726"
4059,3/8/2007,"Gandhi, My Father","$5,000,000","$1,375,194","$240,425"
3896,3/10/2007,Lake of Fire,"$6,000,000","$26,007","$25,317"
4675,3/13/2007,Sublime,"$1,800,000",$0,$0
1431,3/16/2007,Nomad,"$40,000,000","$79,123","$79,123"
2344,3/16/2007,Premonition,"$20,000,000","$81,461,343","$47,852,604"
2992,3/16/2007,I Think I Love My Wife,"$14,000,000","$13,205,411","$12,559,771"
3590,3/16/2007,The Wind That Shakes the Barley,"$8,300,000","$25,670,174","$1,829,142"
831,3/23/2007,Shooter,"$60,000,000","$95,538,560","$47,003,582"
1540,3/23/2007,TMNT,"$35,000,000","$96,096,018","$54,149,098"
2406,3/23/2007,Reign Over Me,"$20,000,000","$20,081,987","$19,661,987"
2860,3/23/2007,The Hills Have Eyes II,"$15,000,000","$37,466,538","$20,804,166"
3587,3/23/2007,Namastey London,"$8,400,000","$6,831,069","$1,207,007"
4772,3/23/2007,Journey from the Fall,"$1,300,000","$635,305","$635,305"
769,3/30/2007,Blades of Glory,"$61,000,000","$145,594,548","$118,594,548"
9,4/5/2007,Spider-Man 3,"$258,000,000","$890,875,303","$336,530,303"
966,4/5/2007,Lucky You,"$55,000,000","$6,521,829","$5,755,286"
3076,4/5/2007,"Paris, je t'aime","$13,000,000","$5,175,088","$4,857,374"
3411,4/7/2007,Rescue Dawn,"$10,000,000","$7,037,886","$5,490,423"
3666,4/9/2007,The Death and Life of Bobby Z,"$8,000,000","$414,617",$0
2324,4/13/2007,Disturbia,"$20,000,000","$118,537,627","$80,818,974"
2782,4/13/2007,Slow Burn,"$15,500,000","$1,237,615","$1,237,615"
4997,4/13/2007,Aqua Teen Hunger Force Colon Movie Film for Theaters,"$750,000","$5,520,368","$5,520,368"
2743,4/20/2007,Hot Fuzz,"$16,000,000","$81,742,618","$23,618,786"
3296,4/20/2007,In the Land of Women,"$10,500,000","$14,140,402","$11,052,958"
3288,4/27/2007,Jindabyne,"$10,800,000","$2,862,544","$399,879"
3700,4/27/2007,Ta Ra Rum Pum,"$7,400,000","$9,443,864","$872,643"
1147,5/1/2007,Happily N'Ever After,"$47,000,000","$37,923,818","$15,849,032"
2291,5/1/2007,Freedom Writers,"$21,000,000","$43,632,609","$36,605,602"
2461,5/1/2007,Code Name: The Cleaner,"$20,000,000","$8,135,024","$8,135,024"
4510,5/1/2007,Thr3e,"$2,400,000","$1,420,418","$1,008,849"
1382,5/4/2007,The Reaping,"$40,000,000","$62,226,214","$25,126,214"
4734,5/9/2007,I Want Someone To Eat Cheese With,"$1,500,000","$194,568","$194,568"
2280,5/10/2007,Michael Clayton,"$21,500,000","$92,987,651","$49,033,882"
2939,5/10/2007,The Good Night,"$15,000,000","$22,441","$22,441"
5075,5/10/2007,Finishing the Game,"$500,000","$53,201","$52,850"
3708,5/12/2007,Juno,"$7,000,000","$231,450,102","$143,495,265"
5271,5/16/2007,Once,"$150,000","$23,344,056","$9,445,857"
116,5/17/2007,Shrek the Third,"$160,000,000","$807,330,936","$322,719,944"
3459,5/18/2007,Severance,"$10,000,000","$5,950,002","$137,221"
3655,5/18/2007,The Wendell Baker Story,"$8,000,000","$127,188","$127,188"
3,5/24/2007,Pirates of the Caribbean: At World’s End,"$300,000,000","$963,420,425","$309,420,425"
4193,5/25/2007,Bug,"$4,000,000","$8,302,995","$7,006,708"
984,6/4/2007,Grindhouse,"$53,000,000","$50,187,789","$25,031,037"
2132,6/4/2007,The Hoax,"$25,000,000","$7,164,995","$7,164,995"
2272,6/4/2007,Zwartboek,"$22,000,000","$27,238,354","$4,398,532"
257,6/15/2007,Fantastic Four: Rise of the Silver Surfer,"$120,000,000","$288,215,319","$131,921,738"
1850,6/15/2007,DOA: Dead or Alive,"$30,000,000","$7,755,686","$480,314"
2390,6/15/2007,Nancy Drew,"$20,000,000","$30,703,845","$25,584,685"
3652,6/15/2007,Fido,"$8,000,000","$456,814","$298,110"
5165,6/15/2007,Pierrot le fou,"$300,000","$70,807","$70,807"
5249,6/15/2007,The Trials of Darryl Hunt,"$200,000","$1,217","$1,217"
92,6/22/2007,Evan Almighty,"$175,000,000","$174,131,329","$100,289,690"
2228,6/22/2007,1408,"$22,500,000","$131,263,370","$71,985,628"
2895,6/22/2007,A Mighty Heart,"$15,000,000","$19,153,568","$9,176,787"
3520,6/22/2007,Sicko,"$9,000,000","$36,535,837","$24,538,513"
4204,6/22/2007,You Kill Me,"$4,000,000","$3,858,964","$2,426,851"
287,6/27/2007,Live Free or Die Hard,"$110,000,000","$382,288,147","$134,529,403"
144,6/29/2007,Ratatouille,"$150,000,000","$626,549,695","$206,445,654"
4657,6/29/2007,Chacun sa nuit,"$1,900,000","$139,317","$18,435"
4629,7/7/2007,Rockaway,"$2,000,000",$0,$0
1134,7/9/2007,3:10 to Yuma,"$48,000,000","$71,171,825","$53,606,916"
1426,7/9/2007,The Hunting Party,"$40,000,000","$7,729,552","$876,671"
3279,7/9/2007,Romance and Cigarettes,"$11,000,000","$3,231,251","$551,002"
3441,7/9/2007,The Brothers Solomon,"$10,000,000","$900,926","$900,926"
4586,7/9/2007,In the Shadow of the Moon,"$2,000,000","$1,134,358","$1,134,358"
4736,7/9/2007,Hatchet,"$1,500,000","$240,396","$175,281"
36,7/12/2007,The Golden Compass,"$205,000,000","$367,262,558","$70,107,728"
1761,7/12/2007,Atonement,"$30,000,000","$129,779,728","$50,980,159"
4465,7/12/2007,Timber Falls,"$2,600,000","$71,248",$0
4985,7/18/2007,Cama adentro,"$800,000","$200,433","$200,433"
450,7/20/2007,I Now Pronounce You Chuck and Larry,"$85,000,000","$185,708,462","$119,725,280"
585,7/20/2007,Hairspray,"$75,000,000","$203,035,572","$118,871,849"
1421,7/20/2007,Sunshine,"$40,000,000","$32,030,610","$3,688,560"
4514,7/25/2007,This is England,"$2,380,000","$8,739,576","$327,919"
622,7/27/2007,The Simpsons Movie,"$72,500,000","$527,071,022","$183,135,014"
1903,7/27/2007,No Reservations,"$28,000,000","$91,943,956","$43,107,979"
2279,7/27/2007,Molière,"$21,600,000","$791,154","$635,733"
3748,7/27/2007,Who's Your Caddy?,"$7,000,000","$5,694,308","$5,694,308"
4584,7/27/2007,No End In Sight,"$2,000,000","$1,433,319","$1,433,319"
350,8/6/2007,Surf's Up,"$100,000,000","$145,395,745","$58,867,694"
451,8/6/2007,Ocean's Thirteen,"$85,000,000","$311,744,465","$117,144,465"
2780,8/6/2007,La Môme,"$15,500,000","$88,611,837","$10,299,782"
3681,8/6/2007,Hostel: Part II,"$7,500,000","$33,606,409","$17,544,812"
3850,8/8/2007,Daddy Day Camp,"$6,000,000","$18,209,872","$13,235,267"
553,8/17/2007,The Invasion,"$80,000,000","$40,147,042","$15,074,191"
702,8/17/2007,The Last Legion,"$67,000,000","$25,357,771","$5,932,060"
2459,8/17/2007,Death at a Funeral,"$20,000,000","$46,790,428","$8,580,428"
2656,8/17/2007,Superbad,"$17,500,000","$169,955,142","$121,463,226"
2069,8/24/2007,Mr. Bean’s Holiday,"$25,000,000","$234,981,342","$33,302,167"
2087,8/24/2007,War,"$25,000,000","$40,686,409","$22,486,409"
3077,8/24/2007,Resurrecting the Champ,"$13,000,000","$3,260,555","$3,172,382"
3302,8/24/2007,September Dawn,"$10,100,000","$1,066,555","$1,066,555"
4497,8/24/2007,Eye of the Dolphin,"$2,500,000","$72,260","$72,210"
2453,8/31/2007,Death Sentence,"$20,000,000","$16,907,831","$9,534,258"
2809,8/31/2007,Halloween,"$15,000,000","$77,514,401","$58,269,151"
4138,8/31/2007,Fong juk,"$4,500,000","$51,957","$51,957"
1080,9/2/2007,Hannibal Rising,"$50,000,000","$80,583,311","$27,669,725"
4528,9/2/2007,The Last Sin Eater,"$2,200,000","$388,390","$388,390"
4554,9/2/2007,Das Leben der Anderen,"$2,000,000","$81,197,047","$11,284,657"
775,9/3/2007,300,"$60,000,000","$454,161,935","$210,614,939"
3200,9/3/2007,Gwoemul,"$12,000,000","$92,618,117","$2,201,923"
3539,9/3/2007,The Ultimate Gift,"$9,000,000","$3,438,735","$3,438,735"
3578,9/3/2007,The Namesake,"$8,500,000","$20,288,774","$13,610,521"
1598,9/11/2007,Lions for Lambs,"$35,000,000","$63,211,088","$14,998,070"
2027,9/11/2007,No Country for Old Men,"$25,000,000","$164,051,250","$74,273,505"
4404,9/11/2007,Holly,"$3,000,000","$163,069","$163,069"
1101,9/14/2007,Eastern Promises,"$50,000,000","$56,077,088","$17,181,265"
1206,9/14/2007,Across the Universe,"$45,000,000","$29,367,143","$24,343,673"
1685,9/14/2007,D-War,"$32,000,000","$79,915,361","$10,977,721"
2220,9/14/2007,In the Valley of Elah,"$23,000,000","$24,489,150","$6,777,741"
3449,9/14/2007,King of California,"$10,000,000","$1,165,102","$268,461"
4287,9/14/2007,Ira and Abby,"$3,500,000","$221,096","$221,096"
1192,9/21/2007,Resident Evil: Extinction,"$45,000,000","$146,162,920","$50,648,679"
1843,9/21/2007,The Assassination of Jesse James by the Coward Robert Ford,"$30,000,000","$15,313,631","$3,909,149"
2065,9/21/2007,Good Luck Chuck,"$25,000,000","$59,183,821","$35,017,297"
2411,9/21/2007,Into the Wild,"$20,000,000","$56,822,960","$18,354,356"
2722,9/21/2007,Sydney White,"$16,500,000","$13,636,339","$11,892,415"
625,9/28/2007,The Kingdom,"$72,500,000","$86,509,602","$47,467,250"
2234,9/28/2007,The Game Plan,"$22,000,000","$146,590,987","$90,648,202"
2911,9/28/2007,Se jie,"$15,000,000","$65,261,291","$4,604,982"
3215,9/28/2007,Trade,"$12,000,000","$1,513,388","$214,202"
76,10/8/2007,Rush Hour 3,"$180,000,000","$256,585,882","$140,125,968"
667,10/8/2007,Stardust,"$70,000,000","$137,022,245","$38,634,938"
3822,10/10/2007,Control,"$6,400,000","$8,902,141","$871,577"
1778,10/19/2007,30 Days of Night,"$30,000,000","$80,276,156","$39,568,996"
1935,10/19/2007,Rendition,"$27,500,000","$26,939,925","$9,736,045"
2544,10/19/2007,"Gone, Baby, Gone","$19,000,000","$34,352,162","$20,300,218"
2765,10/19/2007,Things We Lost in the Fire,"$16,000,000","$8,120,148","$3,287,315"
3440,10/19/2007,The Ten Commandments,"$10,000,000","$1,051,907","$952,820"
4112,10/19/2007,Out of the Blue,"$4,600,000","$731,767",$728
4891,10/19/2007,Wristcutters: A Love Story,"$1,000,000","$473,769","$446,165"
5032,10/19/2007,Arnolds Park,"$600,000","$23,616","$23,616"
5250,10/19/2007,The Man From Earth,"$200,000",$0,$0
3311,10/26/2007,Saw IV,"$10,000,000","$135,759,694","$63,300,095"
4312,10/26/2007,Bella,"$3,300,000","$12,405,473","$8,093,373"
2408,11/5/2007,Georgia Rule,"$20,000,000","$20,819,601","$18,882,880"
2846,11/5/2007,28 Weeks Later,"$15,000,000","$64,232,714","$28,638,916"
3650,11/5/2007,Brooklyn Rules,"$8,000,000","$458,232","$458,232"
4739,11/5/2007,The Salon,"$1,500,000","$139,084","$139,084"
137,11/7/2007,Harry Potter and the Order of the Phoenix,"$150,000,000","$942,943,935","$292,004,738"
3784,11/12/2007,High School Musical 2,"$7,000,000",$0,$0
2710,11/14/2007,Southland Tales,"$17,000,000","$364,607","$275,380"
164,11/16/2007,Beowulf,"$150,000,000","$194,995,215","$82,195,215"
1227,11/16/2007,Love in the Time of Cholera,"$45,000,000","$31,077,418","$4,617,608"
4068,11/16/2007,Redacted,"$5,000,000","$861,325","$65,388"
448,11/21/2007,Enchanted,"$85,000,000","$340,384,141","$127,706,877"
2072,11/21/2007,August Rush,"$25,000,000","$66,015,869","$31,664,162"
2483,11/21/2007,I'm Not There,"$20,000,000","$12,397,613","$4,017,609"
2660,11/21/2007,Hitman,"$17,500,000","$99,135,571","$39,687,694"
3042,11/21/2007,This Christmas,"$13,000,000","$49,733,545","$49,121,934"
3056,11/21/2007,The Mist,"$13,000,000","$57,189,408","$25,593,755"
3533,11/28/2007,The Savages,"$9,000,000","$10,642,023","$6,623,082"
2998,11/30/2007,Le Scaphandre et le Papillon,"$14,000,000","$22,754,472","$5,990,075"
3566,11/30/2007,Awake,"$8,600,000","$32,968,648","$14,373,825"
3667,11/30/2007,Maurice Richard,"$8,000,000",$0,$0
552,12/1/2007,Arthur et les Minimoys,"$80,000,000","$113,325,743","$15,132,763"
