set_num,name,year,theme_id,num_parts
6770-1,Lunar Transporter Patroller,1988,132,117
677-1,Knight's Procession,1979,189,48
6771-1,Ogel Command Striker,2001,304,29
6772-1,Alpha Team Cruiser,2001,304,58
6773-1,Alpha Team Helicopter,2001,304,79
6774-1,Alpha Team ATV,2001,304,135
6775-1,Alpha Team Bomb Squad,2001,304,192
6776-1,Ogel Control Center,2001,304,414
6780-1,XT Starship,1986,130,199
6781-1,SP-Striker,1989,139,231
6783-1,Sonar Transmitting Cruiser,1986,130,348
6784-1,Creative Sorter,2012,504,26
6785-1,Creative Cakes,2012,504,56
6790-1,Bandit's Wheelgun (Boxed),1997,476,20
6791-1,Bandit's Wheelgun,1997,476,20
6799-1,Showdown Canyon,1997,476,74
6800-1,Cyber Blaster,1997,144,20
680-1,Low-Loader and Crane,1971,416,62
6801-1,Moon Buggy,1981,130,22
6802-1,Space Probe,1986,130,26
6803-1,Space Patrol,1983,130,25
6804-1,Surface Rover,1984,130,21
6805-1,Astro Dasher,1985,130,29
6806-1,Surface Hopper,1985,130,23
6807-1,Space Sledge with Astronaut and Robot,1985,130,24
6808-1,Galaxy Trekkor,1987,130,29
6809-1,XT-5 and Droid,1987,130,37
6810-1,Laser Ranger,1989,132,41
681-1,Low-Loader with 4 Wheel Excavator,1971,416,63
6811-1,Pulsar Charger,1990,136,26
6812-1,Grid Trekkor,1991,129,25
6813-1,Galactic Chief,1993,140,24
6814-1,Ice Tunnelator,1993,133,25
6815-1,Hovertron,1996,131,29
6816-1,Cyber Blaster,1997,144,20
6817-1,Beta Buzzer,1998,134,33
6818-1,Cyborg Scout,1997,144,36
6820-1,Starfire I,1986,130,34
682-1,Low-Loader and Tractor,1971,416,58
6821-1,Shovel Buggy,1980,130,28
6822-1,Space Digger,1981,130,33
6823-1,Surface Transport,1983,130,27
6824-1,Space Dart I,1984,130,48
6825-1,Cosmic Comet,1985,130,40
6826-1,Crater Crawler,1985,130,32
6827-1,Strata Scooter,1987,130,35
6828-1,Twin-Winged Spoiler,1988,132,57
6829-1,Radon Rover,1997,144,53
6830-1,Space Patroller,1988,132,51
683-1,Articulated Lorry,1971,423,58
6831-1,Message Decoder,1989,139,34
6832-1,Super Nova II,1991,129,42
6833-1,Beacon Tracer,1990,136,40
6834-1,Celestial Sled,1993,133,55
6835-1,Saucer Scout,1994,142,47
6836-1,V-Wing Fighter,1997,144,40
6837-1,Cosmic Creeper,1998,134,59
684-1,Low-Loader with Fork Lift Truck,1972,416,53
6841-1,Mineral Detector,1980,130,44
6842-1,Shuttle Craft,1981,130,46
6844-1,Seismologic Vehicle (Sismobile),1983,130,46
6845-1,Cosmic Charger,1986,130,51
6846-1,Tri-Star Voyager,1984,130,69
6847-1,Space Dozer,1985,130,49
6848-1,Strategic Pursuer,1988,132,62
6848-2,Interplanetary Shuttle,1985,130,54
6849-1,Satellite Patroller,1987,130,47
6850-1,Auxiliary Patroller,1989,132,46
685-1,Truck with Trailer,1972,423,50
6851-1,Tri-Wheeled Tyrax,1991,129,38
685-2,Truck with Trailer (without Stickers),1972,423,50
6852-1,Sonar Security,1993,140,61
6854-1,Alien Fossilizer,1996,131,53
6856-1,Planetary Decoder,1996,131,78
6857-1,The Dynamic Duo Funhouse Escape,2012,697,378
6858-1,Catwoman Catcycle City Chase,2012,697,89
6860-1,The Batcave,2012,697,691
686-1,Tipper Trucks and Loader,1973,416,70
6861-1,X1 Patrol Craft,1980,130,55
6861-2,Super Model Building Instruction,1993,129,178
6862-1,Secret Space Voyager,1991,136,254
6862-2,Superman vs Power Armour Lex,2012,701,208
6863-1,Batwing Battle Over Gotham City,2012,697,278
6864-1,Batmobile and the Two-Face Chase,2012,697,531
6865-1,Captain America's Avenging Cycle,2012,702,72
6866-1,Wolverine's Chopper Showdown,2012,707,198
6867-1,Loki's Cosmic Cube Escape,2012,702,181
6868-1,Hulk’s Helicarrier Breakout,2012,702,388
6869-1,Quinjet Aerial Battle,2012,702,750
6870-1,Space Probe Launcher,1981,130,60
687-1,Caravelle Plane,1973,412,48
6871-1,Star Patrol Launcher,1984,130,71
6872-1,Xenon X-Craft,1986,130,76
6873-1,Spider-Man's Doc Ock Ambush,2012,706,295
6874-1,Moon Rover,1986,130,66
6875-1,Hovercraft,1988,132,93
6876-1,Alienator,1988,128,92
6877-1,Vector Detector,1990,136,62
6878-1,Sub Orbital Guardian,1991,129,75
6879-1,Blizzard Baron,1993,133,83
6880-1,Surface Explorer,1982,130,83
688-1,Shell Double Tanker,1973,418,63
6881-1,Lunar Rocket Launcher,1984,130,98
6882-1,Walking Astro Grappler,1985,130,102
6883-1,Terrestrial Rover,1987,130,109
6884-1,Aero Module,1987,132,107
6885-1,Saturn Base Main Team (Crater Crawler),1988,132,101
6886-1,Galactic Peace Keeper,1989,139,121
6887-1,Allied Avenger,1991,129,100
6889-1,Recon Robot,1994,142,136
6890-1,Cosmic Cruiser,1982,130,115
689-1,Mobile Crane,1974,416,46
6891-1,Gamma V Laser Craft,1985,130,135
6892-1,Modular Space Transport,1986,130,150
6893-1,Orion II Hyperspace,1987,132,162
6894-1,Invader,1987,128,159
6895-1,Spy-Trak 1,1989,139,152
6896-1,Celestial Forager,1990,136,92
6897-1,Rebel Hunter,1992,140,146
6898-1,Ice-Sat V,1993,133,136
6899-1,Nebula Outpost,1996,131,159
6900-1,Cyber Saucer,1997,144,113
690-1,Shell Station,1974,418,73
6901-1,Mobile Lab,1980,130,139
6901-2,Space Plane,1998,144,20
6902-1,Space Plane,1998,144,20
6903-1,Bug Blaster,1998,134,24
6905-1,Bi-Wing Blaster,1998,134,114
6907-1,Sonic Stinger,1998,134,96
6909-1,Sonic Stinger with Promotional Mask,1998,134,96
6910-1,Mini Sports Car,2012,672,70
691-1,Rescue Helicopter,1974,417,62
6911-1,Mini Fire Truck,2012,672,69
6912-1,Super Soarer,2012,672,130
6913-1,Blue Roadster,2012,672,152
6914-1,T-Rex,2012,672,191
6915-1,Warp Wing Fighter,1997,144,235
6918-1,Blacksmith Attack,2011,196,110
6919-1,Planetary Prowler,1998,134,249
692-1,Road Repair Crew,1975,416,59
6921-1,Monorail Accessory Track,1988,132,46
6923-1,Particle Ionizer,1990,136,190
6925-1,Interplanetary Rover,1988,132,211
6926-1,Mobile Recovery Vehicle,1986,130,150
6927-1,All-Terrain Vehicle,1981,130,173
6928-1,Uranium Search Vehicle,1984,130,201
6929-1,Star Fleet Voyager,1981,130,246
6930-1,Space Supply Station,1983,130,206
693-1,Fire Engine with Firemen,1975,417,72
6931-1,FX Star Patroller,1985,130,227
6932-1,Stardefender 200,1987,132,251
6933-1,Spectral Starguider,1991,129,212
6934-1,BIONICLE Good Guy Polybag (Disney Promotional Sweden),2006,324,16
6935-1,BIONICLE Bad Guy (Disney Promotional Sweden),2006,324,16
6936-1,Piraka & Catapult,2007,324,20
6937-1,Give Away,2006,324,17
6938-1,Scorpion Detector,1996,131,196
6939-1,Saucer Centurion,1994,142,222
6940-1,Alien Moon Stalker,1986,130,268
694-1,Transport Truck,1975,423,64
6941-1,Battrax,1987,128,284
6942-1,Zo Weevil,1999,134,20
6943-1,Zo Weevil,1999,134,20
6944-1,Good Guy 07,2007,324,20
6945-1,Bad Guy,2007,324,25
6946-1,Squid Launcher Function,2007,324,23
6949-1,Robo-Guardian,1994,142,367
6950-1,Mobile Rocket Transport,1982,130,210
695-1,Racing Car,1976,423,67
6951-1,Robot Command Center,1984,130,295
6952-1,Solar Power Transporter,1985,130,305
6953-1,Cosmic Laser Launcher,1987,132,211
6954-1,Renegade,1987,128,315
6955-1,Space Lock-Up Isolation Base,1989,139,252
6956-1,Stellar Recon Voyager,1990,136,233
6957-1,Solar Snooper,1992,140,253
6958-1,Android Base,1996,131,275
6959-1,Lunar Launch Site,1994,142,287
696-1,Bus Stop,1976,423,80
6963-1,X-wing Fighter - Mini (Kabaya Box),2004,158,41
6963-2,X-wing Fighter - Mini (Polybag),2004,158,41
6964-1,Boba Fett's Slave I - Mini (Kabaya Box),2004,158,25
6964-2,Boba Fett's Slave I - Mini (Polybag),2004,158,25
6965-1,TIE Interceptor - Mini (Kabaya Box),2004,158,32
6965-2,TIE Interceptor - Mini (Polybag),2005,158,32
6966-1,Jedi Starfighter - Mini,2005,158,38
6966-2,Jedi Starfighter - Mini - Korean Duracell promo package with 8 AA batteries,2005,158,38
6967-1,ARC-170 Starfighter - Mini,2005,158,42
6967-2,ARC-170 Starfighter - Mini - Korean Duracell promo package with 8 AA batteries,2005,158,42
6968-1,Mini Wookiee Attack,2005,158,48
6969-1,Celestial Stinger,1998,134,256
6970-1,Beta I Command Base,1980,130,270
697-1,Stagecoach,1976,424,96
6971-1,Inter-Galactic Command Base,1984,130,329
697-2,Idea Book 697,1997,497,2
6972-1,Polaris I Space Lab,1987,130,390
6973-1,Deep Freeze Defender,1993,133,417
6975-1,Alien Avenger,1997,144,371
6977-1,Arachnoid Star Base,1998,134,434
6979-1,Interstellar Starfighter,1997,144,292
6980-1,Galaxy Commander,1983,130,443
698-1,JAL Boeing 727,1977,412,45
6981-1,Aerial Intruder,1991,129,267
6982-1,Explorien Starship,1996,131,658
6983-1,Ice Station Odyssey,1993,133,345
6984-1,Galactic Mediator,1992,140,406
6985-1,Cosmic Fleet Voyager,1986,130,413
6986-1,Mission Commander,1989,139,478
6987-1,Message Intercept Base,1988,128,575
6987-2,Message Intercept Base,1988,128,575
6988-1,Alpha Centauri Outpost,1991,129,406
6989-1,Mega Core Magnetizer,1990,136,506
6990-1,Monorail Transport System,1988,132,733
699-1,Photo Safari,1977,423,130
6991-1,Monorail Transport Base,1994,145,579
6999-1,Cyber Saucer,1997,144,115
70000-1,Razcal's Glider,2013,571,109
7000-1,Baby Ankylosaurus,2001,386,37
70001-1,Crawley’s Claw Ripper,2013,571,139
70002-1,Lennox' Lion Attack,2013,571,230
70003-1,Eris' Eagle Interceptor,2013,571,348
70004-1,Wakz' Pack Tracker,2013,571,297
70005-1,Laval's Royal Fighter,2013,571,417
70006-1,Cragger’s Command Ship,2013,571,609
70007-1,Eglor's Twin Bike,2013,571,223
70008-1,Gorzan’s Gorilla Striker,2013,571,505
70009-1,Worriz’s Combat Lair,2013,571,664
700-1,10 x 20 Brickplate,1966,371,6
70010-1,The Lion CHI Temple,2013,571,1259
700.1-1,Extra-Large Gift Set (ABB),1949,365,142
7001-1,Baby Iguanodon,2001,386,23
700.1.1-1,Single 2 x 4 Brick (ABB),1950,371,1
70011-1,Eagles’ Castle,2013,572,372
700.1-2,Extra-Large Gift Set (Mursten),1953,366,0
700.1.2-1,Single 2 x 2 Brick (ABB),1950,371,1
70012-1,Rubber Bands,1985,453,20
70012-2,Razar’s CHI Raider,2013,571,412
70013-1,Equila's Ultra Striker,2013,571,339
700.1.4-1,Individual 1 x 2 Bricks,1953,371,1
70014-1,The Croc Swamp Hideout,2013,571,646
700.16-1,Individual 2 x 8 Bricks,1954,371,5
700.20-1,Individual 2 x 10 Bricks,1954,371,5
700.2-1,Large Gift Set (ABB),1949,365,178
7002-1,Baby Brachiosaurus,2001,386,31
700.2-2,Gift Package,1957,366,0
700.24-1,Individual 2 x 12 Bricks,1954,371,5
700.28-1,Individual 2 x 14 Bricks,1954,371,5
700.3-1,Medium Gift Set (ABB),1949,365,142
7003-1,Baby Dimetrodon,2001,386,20
700.3.4-1,Individual 2 x 3 Bricks,1953,371,5
700.3A-2,Gift Package,1957,372,0
7009-1,The Final Joust,2007,193,62
700.A-1,Small Brick Set (ABB),1949,371,24
700.B-1,Small Doors and Windows Set (ABB),1949,371,12
700.B.1-1,Single 1 x 4 x 2 Window without Glass (ABB),1950,371,1
700.B.2-1,Single 1 x 2 x 3 Window without Glass (ABB),1950,371,1
700.B.3-1,Single 1 x 2 x 2 Window without Glass (ABB),1950,371,1
700.B.4-1,Single 1 x 2 x 4 Door without Glass (ABB),1950,371,1
700.C-1,Tall Classic Windows/Door (with Glass),1954,371,24
700.C.1-1,Individual 1 x 6 x 4 Panorama Window (with glass),1954,371,4
700.C.2-1,Individual 1 x 6 x 3 3-Pane Window (with glass),1954,371,4
700.C.3-1,Individual 1 x 6 x 3 Shutter Window (with glass),1954,371,4
700.C.4-1,Individual 1 x 4 x 3 Window (with glass),1954,371,4
700.C.5-1,Individual 1 x 3 x 3 Window (with glass),1954,371,4
700.C.6-1,Individual 1 x 2 x 4 Door (with glass),1954,371,4
700.F-1,Automatic Binding Bricks - Small Brick Set (Lego Mursten),1953,371,48
700GP0-1,Gift Package,1957,372,244
700GP5-1,Gift Package (Lego Mursten),1954,372,54
700GP6-1,Gift Package (Lego Mursten),1954,372,46
700GP6-2,Gift Package,1957,372,46
700.H-1,Individual 4 x 4 Corner Bricks,1954,371,5
700K-1,Kindergarten LEGO Set,1960,513,476
700L-1,Empty Kindergarten LEGO Box,1961,513,1
70100-1,Ring of Fire,2013,572,78
70101-1,Target Practice,2013,572,101
70102-1,CHI Waterfall,2013,572,107
70103-1,Boulder Bowling,2013,572,93
70104-1,Jungle Gates,2013,572,81
70105-1,Nest Dive,2013,572,97
70106-1,Ice Tower,2013,572,101
70107-1,Skunk Attack,2013,572,97
70108-1,Royal Roost,2013,572,100
70109-1,Whirling Vines,2013,572,77
701-1,Hinges,1984,443,3
70110-1,Tower Target,2013,572,92
70111-1,Swamp Jump,2013,572,91
70112-1,Croc Chomp,2013,572,105
70113-1,CHI Battles,2013,572,92
70114-1,Sky Joust,2013,572,117
70115-1,Ultimate Speedor Tournament,2013,572,236
70123-1,Lion Legend Beast,2014,574,120
70124-1,Eagle Legend Beast,2014,574,104
70125-1,Gorilla Legend Beast,2014,574,107
70126-1,Crocodile Legend Beast,2014,574,121
70127-1,Wolf Legend Beast,2014,574,111
70128-1,Braptor's Wing Striker,2014,571,146
70129-1,Lavertus' Twin Blade,2014,571,182
701-3,Hinges,1986,443,6
70130-1,Sparratus' Spider Stalker,2014,571,292
70131-1,Rogon's Rock Flinger,2014,571,257
70132-1,Scorm's Scorpion Stinger,2014,571,434
70133-1,Spinlyn's Cavern,2014,571,407
70134-1,Lavertus’ Outland Base,2014,571,684
70135-1,Cragger's Fire Striker,2014,571,380
70136-1,Banana Bash,2014,572,120
70137-1,Bat Strike,2014,572,98
70138-1,Web Dash,2014,572,74
70139-1,Sky Launch,2014,572,111
70140-1,Stinger Duel,2014,572,85
70141-1,Vardy's Ice Vulture Glider,2014,571,216
70142-1,Eris' Fire Eagle Flyer,2014,571,330
70143-1,Sir Fangar's Sabre-Tooth Walker,2014,571,415
70144-1,Laval's Fire Lion,2014,571,450
70145-1,Maula’s Ice Mammoth Stomper,2014,571,604
70146-1,Flying Phoenix Fire Temple,2014,571,1300
70147-1,Sir Fangar’s Ice Fortress,2014,571,670
70149-1,Scorching Blades,2014,572,77
70150-1,Flaming Claws,2014,572,74
7015-1,Viking Warrior challenges the Fenris Wolf,2005,474,76
70151-1,Frozen Spikes,2014,572,78
70155-1,Inferno Pit,2014,572,74
70156-1,Fire vs. Ice,2014,572,102
70160-1,Riverside Raid,2014,303,88
7016-1,Viking Boat against the Wyvern Dragon,2005,474,112
70161-1,Tremor Track Infiltration,2014,303,241
70162-1,Infearno Interception,2014,303,311
70163-1,Toxikita's Toxic Meltdown,2014,303,429
70164-1,Hurricane Heist,2014,303,589
70165-1,Ultra Agents Mission HQ,2014,303,1058
70166-1,Spyclops Infiltration,2015,303,108
70167-1,Invizable Gold Getaway,2015,303,236
70168-1,Drillex Diamond Job,2015,303,311
70169-1,Agent Stealth Patrol,2015,303,475
70170-1,UltraCopter vs. AntiMatter,2015,303,613
7017-1,Viking Catapult versus the Nidhogg Dragon,2005,474,225
70171-1,Ultrasonic Showdown,2015,303,184
70172-1,AntiMatter's Portal Hideout,2015,303,473
70173-1,Ultra Agents Ocean HQ,2015,303,1202
7018-1,Viking Ship challenges the Midgard Serpent,2005,474,583
7019-1,Viking Fortress against the Fafnir Dragon,2005,474,1043
70200-1,CHI Laval,2013,573,55
7020-1,Army of Vikings with Heavy Artillery Wagon,2006,474,312
70201-1,CHI Eris,2013,573,67
70202-1,CHI Gorzan,2013,573,58
70203-1,CHI Cragger,2013,573,65
70204-1,CHI Worriz,2013,573,55
70205-1,CHI Razar,2013,573,68
70206-1,CHI Laval,2014,573,49
70207-1,CHI Cragger,2014,573,58
70208-1,CHI Panthar,2014,573,59
70209-1,CHI Mungus,2014,573,64
702-1,12V Motor with Accessories Pack,1969,242,25
70210-1,CHI Vardy,2014,573,68
7021-1,Viking Double Catapult versus the Armored Ofnir Dragon,2006,474,505
70211-1,CHI Fluminox,2014,573,91
70212-1,CHI Sir Fangar,2014,573,97
70220-1,Strainor's Saber Cycle,2015,571,160
70221-1,Flinx's Ultimate Phoenix,2015,571,172
70222-1,Tormak's Shadow Blazer,2015,571,310
70223-1,Icebite's Claw Driller,2015,571,629
70224-1,Tiger's Mobile Command,2015,571,712
70225-1,Bladvic's Rumble Bear,2015,571,414
70226-1,Mammoth's Frozen Stronghold,2015,571,620
70227-1,King Crominus' Rescue,2015,571,863
70228-1,Vultrix's Sky Scavenger,2015,571,480
70229-1,Lion Tribe Pack,2015,571,78
702-3,Motor Wires,1984,443,2
70230-1,Ice Bear Tribe Pack,2015,571,75
70231-1,Crocodile Tribe Pack,2015,571,72
70232-1,Sabre Tooth Tiger Pack,2015,571,74
7029-1,Skeleton Ship Attack,2007,193,629
7030-1,Squad Car,2003,111,51
703-1,12V Replacement Electric Motor,1969,242,1
70310-1,Knighton Battle Blaster,2016,605,76
7031-1,Helicopter,2003,111,88
70311-1,Chaos Catapult,2016,605,93
70312-1,Lance's Mecha Horse,2016,605,237
70313-1,Moltor's Lava Smasher,2016,605,187
70314-1,Beast Master's Chaos Chariot,2016,605,314
70315-1,Clay's Rumble Blade,2016,605,367
70316-1,Jestro's Evil Mobile,2016,605,658
70317-1,The Fortrex,2016,605,1140
70318-1,The Glob Lobber,2016,605,95
70319-1,Macy's Thunder Mace,2016,605,201
70320-1,Aaron Fox's Aero-Striker V2,2016,605,301
7032-1,Highway Patrol & Undercover Van,2003,111,154
70321-1,General Magmar's Siege Machine of Doom,2016,605,516
70322-1,Axl's Tower Carrier,2016,605,669
70323-1,Jestro's Volcano Lair,2016,605,1186
70324-1,Merlok's Library 2.0,2016,605,287
70325-1,Infernox Captures The Queen,2016,605,253
70326-1,The Black Knight Mech,2016,605,529
70327-1,The King's Mech,2016,605,375
703-3,Battery Box,1984,443,1
70330-1,Ultimate Clay,2016,605,72
7033-1,Armored Car Action,2003,111,186
70331-1,Ultimate Macy,2016,605,101
70332-1,Ultimate Aaron,2016,605,82
70333-1,Ultimate Robin,2016,605,75
70334-1,Ultimate Beast Master,2016,605,65
70335-1,Ultimate Lavaria,2016,605,69
70336-1,Ultimate Axl,2016,605,69
70337-1,Ultimate Lance,2016,605,75
70338-1,Ultimate General Magmar,2016,605,64
70339-1,Ultimate Flama,2016,605,67
7034-1,Surveillance Truck,2003,111,267
70347-1,King's Guard Artillery,2017,605,98
70348-1,Lance's Twin Jouster,2017,605,216
70349-1,Ruina's Lock & Roller,2017,605,204
70350-1,The Three Brothers,2017,605,266
7035-1,Police HQ,2003,111,423
70351-1,Clay's Falcon Fighter Blaster,2017,605,522
70352-1,Jestro's Headquarters,2017,605,840
70353-1,The Heligoyle,2017,605,312
70354-1,Axl's Rumble Maker,2017,605,393
70355-1,Aaron's Rock Climber,2017,605,595
70356-1,The Stone Colossus of Ultimate Destruction,2017,605,782
70357-1,Knighton Castle,2017,605,1426
70358-1,Aaron's Stone Destroyer,2017,605,249
70359-1,Lance vs. lightning,2017,605,253
7036-1,Dwarves' Mine,2008,193,574
70361-1,Macy's Bot Drop Dragon,2017,605,153
70362-1,Battle Suit Clay,2017,605,79
70363-1,Battle Suit Macy,2017,605,66
70364-1,Battle Suit Aaron,2017,605,80
70365-1,Battle Suit Axl,2017,605,88
70366-1,Battle Suit Lance,2017,605,83
7037-1,Tower Raid,2008,193,364
70372-1,Combo NEXO Powers Wave 1,2017,605,40
70373-1,Combo NEXO Powers Wave 2,2017,605,20
7038-1,Troll Assault Wagon,2008,193,161
70400-1,Forest Ambush,2013,186,90
7040-1,Dwarves' Mine Defender,2008,193,86
70401-1,Gold Getaway,2013,186,200
70402-1,The Gatehouse Raid,2013,186,248
70403-1,Dragon Mountain,2013,186,381
70404-1,King’s Castle,2013,186,1003
70409-1,Shipwreck Defense,2015,154,84
704-1,12V Sleeper (Track) Contacts for Old Motor Type I and II,1969,242,2
70410-1,Soldiers Outpost,2015,154,164
7041-1,Troll Battle Wheel,2008,193,508
70411-1,Treasure Island,2015,154,181
70412-1,Soldiers Fort,2015,154,234
70413-1,The Brick Bounty,2015,154,744
70418-1,J.B's Ghost Lab,2019,676,174
70419-1,Wrecked Shrimp Boat,2019,676,310
70420-1,Graveyard Mystery,2019,676,336
7042-1,Dune Patrol,2004,107,37
70421-1,El Fuego's Stunt Truck,2019,676,428
70422-1,Shrimp Shack Attack,2019,676,579
70423-1,Paranormal Intercept Bus 3000,2019,676,689
70424-1,Ghost Train Express,2019,676,698
70425-1,Newbury Haunted High School,2019,676,1474
70427-1,Welcome to the Hidden Side,2020,676,189
70428-1,Jack's Beach Buggy,2020,676,170
70429-1,El Fuego's Stunt Plane,2020,676,303
70430-1,Newbury Subway,2020,676,356
7043-1,Firefighter,2004,108,69
70431-1,The Lighthouse of Darkness,2020,676,548
70432-1,Haunted Fairground,2020,676,474
70433-1,J.B.'s Submarine,2020,676,223
70434-1,Supernatural Race Car,2020,676,243
70435-1,Newbury Abandoned Prison,2020,676,399
70436-1,Phantom Fire Truck 3000,2020,676,759
70437-1,Mystery Castle,2020,676,1033
704-4,Replacement Motor,1984,443,1
7044-1,Rescue Chopper,2004,107,205
7045-1,Hovercraft Hideout,2003,105,274
7046-1,Fire Command Craft,2004,108,272
7047-1,Coast Watch HQ,2003,107,367
7048-1,Troll Warship,2008,193,494
7049-1,Alien Striker,2011,127,42
70500-1,Kai's Fire Mech,2013,435,102
7050-1,Alien Defender,2011,127,105
70501-1,Warrior Bike,2013,435,210
70502-1,Cole's Earth Driller,2013,435,171
70503-1,Golden Dragon,2013,435,252
70504-1,Garmatron,2013,435,328
70505-1,Temple of Light,2013,435,565
705-1,Motor Bushings,1969,242,4
7051-1,Tripod Invader,2011,127,166
7052-1,UFO Abduction,2011,127,211
705-4,Digger Bucket,1984,443,3
70588-1,Titanium Ninja Tumbler,2016,435,343
70589-1,Rock Roader,2016,435,406
70590-1,Airjitzu Battle Grounds,2016,435,666
70591-1,Kryptarium Prison Breakout,2016,435,208
70592-1,Salvage M.E.C.,2016,435,439
70593-1,The Green NRG Dragon,2016,435,566
70594-1,The Lighthouse Siege,2016,435,775
70595-1,Ultra Stealth Raider,2016,435,1094
70596-1,Samurai X Cave Chaos,2016,435,1255
70599-1,Cole's Dragon,2016,435,98
70600-1,Ninja Bike Chase,2016,435,231
70601-1,Sky Shark,2016,435,222
70602-1,Jay's Elemental Dragon,2016,435,350
70603-1,Raid Zeppelin,2016,435,295
70604-1,Tiger Widow Island,2016,435,450
70605-1,Misfortune's Keep,2016,435,754
70606-1,Spinjitzu Training,2017,616,109
70607-1,City Chase,2017,616,233
70608-1,Master Falls,2017,616,312
70609-1,Manta Ray Bomber,2017,616,341
706-1,12V Rail Contact Wire with Transformer Connector,1969,242,1
70610-1,Flying Jelly Sub,2017,616,341
70611-1,Water Strider,2017,616,494
70612-1,Green Ninja Mech Dragon,2017,616,544
70613-1,Garma Mecha Man,2017,616,746
70614-1,Lightning Jet,2017,616,876
70615-1,Fire Mech,2017,616,943
70616-1,Ice Tank,2017,616,914
70617-1,Temple of The Ultimate Ultimate Weapon,2017,616,1403
70618-1,Destiny's Bounty,2017,616,2295
70620-1,NINJAGO City,2017,616,4873
70621-1,The Vermillion Attack,2017,435,83
70622-1,Desert Lightning,2017,435,201
70623-1,Destiny's Shadow,2017,435,360
70624-1,Vermillion Invader,2017,435,313
70625-1,Samurai VXL,2017,435,430
70626-1,Dawn of Iron Doom,2017,435,704
70627-1,Dragon's Forge,2017,435,1137
70628-1,Lloyd - Spinjitzu Master,2018,435,49
70629-1,Piranha Attack,2018,616,217
706-3,12V Rail Contact Wire with Transformer Connector with Cap,1974,242,1
70631-1,Garmadon's Volcano Lair,2018,616,520
70632-1,Quake Mech,2018,616,1201
70633-1,Kai - Spinjitzu Master,2018,435,62
70634-1,Nya - Spinjitzu Master,2018,435,70
70635-1,Jay - Spinjitzu Master,2018,435,69
70636-1,Zane - Spinjitzu Master,2018,435,70
70637-1,Cole - Spinjitzu Master,2018,435,74
70638-1,Katana V11,2018,435,257
70639-1,Street Race of Snake Jaguar,2018,435,308
706-4,Crane Grab Assembly,1984,443,3
70640-1,S.O.G. Headquarters,2018,435,531
70641-1,Ninja Nightcrawler,2018,435,552
70642-1,Killow vs. Samurai X,2018,435,556
70643-1,Temple of Resurrection,2018,435,765
70644-1,Golden Dragon Master,2018,435,93
